image_path,label,source,md5
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1455.jpg,Apple___Black_rot,Hassan,9318083df5d1855c921091245e027bf1
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot284.JPG,Apple___Black_rot,Hassan,23654e64529e659fedcdff06a62a3598
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2100.jpg,Apple___Black_rot,Hassan,a1ce8f4e56a49c424dd147bcea9d3e67
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot625.jpg,Apple___Black_rot,Hassan,397a8cfaa88d54fcf16ef55ac7409058
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3249.jpg,Apple___Black_rot,Hassan,e095c52ddd64ea6cf4e6e1ecf013e099
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot146.JPG,Apple___Black_rot,Hassan,571eebe60ac701ddb81fe7a20d661025
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1292.jpg,Apple___Black_rot,Hassan,a6fd82dc042e29a2c03167a8b1ab464e
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1146.JPG,Apple___Black_rot,Hassan,30edc426f4d8e45e69f117889bad433b
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2272.jpg,Apple___Black_rot,Hassan,7f4658110fdd1be98256d32d970f6c51
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3429.jpg,Apple___Black_rot,Hassan,4eb9138a9192be743d25306f902f7ef6
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2034.jpg,Apple___Black_rot,Hassan,e6a0eeb1de44ac1933568ca074831d26
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1001.jpg,Apple___Black_rot,Hassan,241615ec72ea636d959782687798422f
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3318.jpg,Apple___Black_rot,Hassan,5fdfcf65fbde15355489f869bb6d114a
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot528.JPG,Apple___Black_rot,Hassan,19ccc7f3c7823408c40b63c911cab7b4
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot819.JPG,Apple___Black_rot,Hassan,78b12e079de714225b4e311585790697
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1692.jpg,Apple___Black_rot,Hassan,ecfbe31b534182dd746c22b6942e22a9
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot706.JPG,Apple___Black_rot,Hassan,d7df9a6315b0d4a002b1221edb4e5d61
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot791.jpg,Apple___Black_rot,Hassan,60c2d038ea85d280e9d7c2d26467bf90
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3019.jpg,Apple___Black_rot,Hassan,abf0c6443558c20bda65e4dd921ff2c0
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2065.jpg,Apple___Black_rot,Hassan,a16dbb65acf675df5e2d51d150508340
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1904.jpg,Apple___Black_rot,Hassan,f6e3009ccac6595a201ed957c8d8fd44
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2538.jpg,Apple___Black_rot,Hassan,fc07235905bf74c63183317b16671c51
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot312.JPG,Apple___Black_rot,Hassan,cb3504f78535d2d8040ad5e7fd8a4772
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot823.jpg,Apple___Black_rot,Hassan,82d7bb5c7eb2a4d6d396d1ac3ec9dc46
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3476.jpg,Apple___Black_rot,Hassan,54bc67c6bd2ce758c07d01435e2a1e08
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1743.jpg,Apple___Black_rot,Hassan,f6bdf95d6a06d27d4cb955c307307158
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot132.JPG,Apple___Black_rot,Hassan,300a0357531d8f3e97787a94632531cc
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot291.JPG,Apple___Black_rot,Hassan,a68f93e70769bcbb3daee8971e45e9f9
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot48.JPG,Apple___Black_rot,Hassan,4fafeb19202b17f4906c3bdcabcacb62
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot894.jpg,Apple___Black_rot,Hassan,ea14070417e56c090c66896e4613d9b4
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3201.jpg,Apple___Black_rot,Hassan,c6457c0a12f3ede4cc10cbbef4e45f4e
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1557.jpg,Apple___Black_rot,Hassan,a814db721e34ce7064bc990486b73f44
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2083.jpg,Apple___Black_rot,Hassan,a11262be52180918fe915b6244cd176b
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot349.jpg,Apple___Black_rot,Hassan,0a66395bffc6a9a535dcd320b56f7b26
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1909.jpg,Apple___Black_rot,Hassan,71a503d3f3318bcde14e678099026f7e
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot111.JPG,Apple___Black_rot,Hassan,c90d84b219c727909a8f3eb32d40c805
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3171.jpg,Apple___Black_rot,Hassan,5685ecf6216e437a6f30714ed5e7965d
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2096.jpg,Apple___Black_rot,Hassan,d73e8feefe0c3b3b135289f6678d973a
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3585.jpg,Apple___Black_rot,Hassan,58ca047765ed4c8a30bb332a9a43243c
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot16.JPG,Apple___Black_rot,Hassan,2f721d787b5c9cc5c88d77f335d89a83
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2086.jpg,Apple___Black_rot,Hassan,6913b67fe8f70b44b157005e43567377
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2830.jpg,Apple___Black_rot,Hassan,848756b0df11b9b112bbd2494cebe27e
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2273.jpg,Apple___Black_rot,Hassan,489d6963e79ef1004f84c9b23fc72f8c
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot436.jpg,Apple___Black_rot,Hassan,cf021d220604e4c5672022bfa51c4990
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3692.jpg,Apple___Black_rot,Hassan,93bb76a95ab7beb055fb99cf5549963f
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3781.jpg,Apple___Black_rot,Hassan,45ff3851ce1ef6abde7cb6d3fa1efe05
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1719.jpg,Apple___Black_rot,Hassan,2d08b559b71a7145a16b66189cf88533
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot380.jpg,Apple___Black_rot,Hassan,5472b1f345e423cbab55d5b574134c3b
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot692.jpg,Apple___Black_rot,Hassan,8fd9858d4b5c5cfc0011b43b135b17d2
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2974.JPG,Apple___Black_rot,Hassan,7767b452226792d044256b1777043346
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2859.jpg,Apple___Black_rot,Hassan,93fa1fa2ce802a80ff0b0f6174370729
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3635.jpg,Apple___Black_rot,Hassan,c6e5b7e3f8d0d4f64df3385c8e9a2a85
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot310.JPG,Apple___Black_rot,Hassan,83b1ef0b4c3bdc6babcbacf979df7566
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot701.jpg,Apple___Black_rot,Hassan,98a9d860318b2f64ac8cf4c5cbad9332
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2297.JPG,Apple___Black_rot,Hassan,e57941ed62c25a92ed4c18c952d78829
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot686.jpg,Apple___Black_rot,Hassan,25b715525cce28c00a5ffc9927a6e433
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3185.JPG,Apple___Black_rot,Hassan,8accb2ec0b33cf5a4e47dba5d4ee1775
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot215.JPG,Apple___Black_rot,Hassan,ac4c6a8b60b70ba74d5e03216b9452e9
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot963.jpg,Apple___Black_rot,Hassan,9c64322384533bbb99956fdbe66e7acf
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot280.JPG,Apple___Black_rot,Hassan,4a5b4104b03bdbbcb32acc6ab43c408c
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3644.JPG,Apple___Black_rot,Hassan,bd3333d3b9dc1dba76fd7016220152a4
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot372.jpg,Apple___Black_rot,Hassan,73fc9851ac919edbdfbca826fe41641a
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2266.jpg,Apple___Black_rot,Hassan,8283c1913f7bea72f5e4d842b735f3c2
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2354.jpg,Apple___Black_rot,Hassan,fc6a702d1b66ddddd91d7c4ea24b26c5
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2023.jpg,Apple___Black_rot,Hassan,0f175aa2a32f5669895e2a1fae136027
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2328.jpg,Apple___Black_rot,Hassan,7c2c47d32818c320add2d78b32ded740
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1423.jpg,Apple___Black_rot,Hassan,2ee5df694c926273216371df4dd12557
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3114.JPG,Apple___Black_rot,Hassan,9080010218ee8a0a9dc12df704ea5241
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1052.jpg,Apple___Black_rot,Hassan,fb6fe9bb830c46af741af8b8ad28b8e2
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2150.jpg,Apple___Black_rot,Hassan,dacbbe3cb65d26960283c9077df9079e
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3137.jpg,Apple___Black_rot,Hassan,9721d7443a8feddc97fbd7290d8b04bb
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot3721.jpg,Apple___Black_rot,Hassan,ffca6259778eac0b655d861f5585d9da
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1262.jpg,Apple___Black_rot,Hassan,a2f843c784ed867d10113ead5a414714
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1855.JPG,Apple___Black_rot,Hassan,9a528ab5b9529feb4fe184ea18468c18
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot2384.jpg,Apple___Black_rot,Hassan,797b8a1d5a04cda07a9fd0c84549a926
/kaggle/input/datasets/hassanikram/my-dataset/MyDataset/Apple_Black_rot/Apple_Black_rot1739.jpg,Apple___Black_rot,Hassan,9769efbcec90d71e867733b99802d517
